,date,elev,unit,elevft
560,2014-07-15,1279.3144419999842,ft,4197.22585958
561,2014-07-16,1279.3174899999842,ft,4197.235859580001
562,2014-07-17,1279.2931059999842,ft,4197.155859580001
563,2014-07-18,1279.283961999984,ft,4197.12585958
564,2014-07-19,1279.287009999984,ft,4197.13585958
565,2014-07-20,1279.2748179999842,ft,4197.09585958
566,2014-07-21,1279.2748179999842,ft,4197.09585958
567,2014-07-22,1279.2778659999842,ft,4197.1058595800005
568,2014-07-23,1279.259577999984,ft,4197.04585958
569,2014-07-24,1279.2900579999841,ft,4197.14585958
570,2014-07-25,1279.2778659999842,ft,4197.1058595800005
571,2014-07-26,1279.2565299999842,ft,4197.035859580001
572,2014-07-27,1279.2443379999843,ft,4196.995859580001
573,2014-07-28,1279.2169059999842,ft,4196.905859580001
574,2014-07-29,1279.2382419999842,ft,4196.97585958
575,2014-07-30,1279.2290979999843,ft,4196.945859580001
576,2014-07-31,1279.2351939999842,ft,4196.96585958
577,2014-08-01,1279.2351939999842,ft,4196.96585958
578,2014-08-02,1279.2260499999843,ft,4196.93585958
579,2014-08-03,1279.1955699999842,ft,4196.83585958
580,2014-08-04,1279.2138579999842,ft,4196.89585958
581,2014-08-05,1279.207761999984,ft,4196.87585958
582,2014-08-06,1279.2290979999843,ft,4196.945859580001
583,2014-08-07,1279.207761999984,ft,4196.87585958
584,2014-08-08,1279.2108099999841,ft,4196.88585958
585,2014-08-09,1279.2047139999843,ft,4196.865859580001
586,2014-08-10,1279.2108099999841,ft,4196.88585958
